X1,X2,X3,X4,Y1,Y2,Y3,Y4
750,20,150,4,70.6275521008771,192.503911161046,59.9693141582986,542.962256466145
1250,20,150,4,52.840200574877,158.611366526542,57.186246399162,535.240900968363
1750,20,150,4,42.6450630919081,137.591420586949,55.6147890284993,511.016015725887
250,40,150,4,65.4248433691709,185.154810572591,58.4559165197185,513.701773575279
750,40,150,4,58.4428505048524,174.184400907112,57.7150763057132,530.280724779095
1250,40,150,4,46.5725424831924,153.792795554854,56.3676060956182,534.454712123859
1750,40,150,4,39.8278053206292,140.95541709448,55.919408236823,523.876390582059
250,60,150,4,45.4368625086519,144.912826804757,54.6985267953044,495.197744295984
750,60,150,4,44.4548229716589,145.798937806554,54.5867587133306,518.946353214432
1250,60,150,4,45.3030210828409,150.264855454388,55.2489589226219,544.18822080246
1750,60,150,4,46.6948215089221,153.635021174523,56.2636012829008,556.458511760834
250,80,150,4,38.7607049664998,127.933158853747,53.5863225519677,495.618791260236
750,80,150,4,41.5844752966238,134.333893766188,53.7139756103194,523.388443815409
1250,80,150,4,51.583906130698,151.359339955306,55.0796498422872,558.033930105757
250,20,300,4,68.7404969839283,191.54287364423,58.4885689860563,519.830749150717
750,20,300,4,67.9568280827378,193.818887935498,58.4969134676952,573.0444389423
1250,20,300,4,59.4802559742184,179.639887800471,57.6755271325296,604.675421814139
1750,20,300,4,47.7340508310371,153.91971422373,56.4402385195213,562.49011572491
750,40,300,4,52.1580712653754,167.936402272911,55.2492467612413,538.166532067086
1250,40,300,4,44.6528215079991,161.024984814016,55.9532229990357,569.516493770884
1750,40,300,4,36.3566802089082,146.326243659175,56.5765108873769,551.014412114788
250,60,300,4,37.3350461226411,131.448650436653,51.900477768256,498.007641378328
750,60,300,4,34.6729500633202,132.274127637782,51.7878778540091,537.409176579398
1250,60,300,4,33.2502987597934,139.400772067794,54.2798417203467,559.497653443511
250,80,300,4,32.7819754872657,120.195681465507,51.5564953722287,529.417876591592
750,80,300,4,31.7151055924063,123.264945906102,51.2622741196984,574.238186420626
1250,80,300,4,37.5307947893516,136.444421670259,53.9764535689727,582.013347022528
1750,80,300,4,43.7326193541584,147.553015460913,56.4232529281662,567.362652807694
250,20,450,4,50.5500620594788,152.781110063418,54.7717015645987,493.421107816552
750,20,450,4,57.9295684028034,174.273533845353,54.9726206633364,559.534640996219
1750,20,450,4,50.9047638603477,163.25493272784,54.6337570484582,563.970653813837
250,40,450,4,40.1837679175206,128.261761629129,51.7310551703537,454.847688418234
750,40,450,4,41.6316033123306,138.080224269428,50.6294637099207,485.094838018624
1250,40,450,4,41.1644316910875,152.886823785036,51.5262738076828,520.978333667037
1750,40,450,4,36.287919840279,145.786542983653,53.5966356327734,515.792059785926
250,60,450,4,28.9482869304933,100.1024384141,49.5600779288915,470.562357122805
750,60,450,4,24.9455376721866,97.5268926470858,47.6838464315007,489.11986838333
1250,60,450,4,24.8083849709054,114.896713436561,49.9857562687052,497.503455872168
1750,60,450,4,26.7691480762279,127.103867889837,53.8509858514932,498.653278602313
250,80,450,4,27.1154007184083,101.293795397174,50.2505198775539,533.328603594507
1250,80,450,4,26.5164668398746,112.455267420691,51.0276410677032,553.015237177984
1750,80,450,4,32.3161585721913,125.796566270206,54.4228225360607,518.165331639656
250,20,600,4,41.3503153868434,128.454825415308,53.2271140444828,464.61884307596
750,20,600,4,45.7630404116214,145.089871672465,51.8522047158532,483.317696649277
1250,20,600,4,48.6745494980846,160.686174501646,50.759121985916,501.632738818046
1750,20,600,4,45.042626675292,149.793919508065,51.2041669784365,486.960812638399
250,40,600,4,34.6830714571519,103.643644326135,51.0305981077901,417.361889348103
750,40,600,4,33.5385179253248,107.831343946084,47.783738337909,391.738605060586
1750,40,600,4,35.0689922234415,135.041902553912,49.5247154939949,432.879370068757
250,60,600,4,28.1859230206814,80.1307319681307,50.2613245081296,420.860002531283
1250,60,600,4,24.8117570335276,95.9042058314514,47.0093896383121,393.629421105224
1750,60,600,4,29.7054888973595,118.065721023718,50.7384802188977,430.418615835922
250,80,600,4,28.0596719031769,88.2383103924636,51.6724416177483,482.650522131562
750,80,600,4,24.6344133704046,81.9332344388069,49.2034863174071,487.598975373769
1250,80,600,4,27.7595857501682,99.0734771267591,50.0940892487759,475.947267853572
1750,80,600,4,33.1253839390673,117.106753169125,52.8224593159257,470.00148492191
250,20,150,8,45.1807682614811,148.114095273973,57.9993395732846,517.525597506712
750,20,150,8,43.6601046757668,152.030863406581,58.4577601391846,531.371223070927
1250,20,150,8,40.4094519164446,140.57580581294,56.0732660311757,503.131705513976
1750,20,150,8,38.1611971570718,126.508489742921,54.4179536025989,474.493246245719
250,40,150,8,40.7204187080232,140.182715760233,57.9201829552759,533.661703874438
1250,40,150,8,37.9658800403534,140.805944122014,54.1044843612948,495.239915977258
1750,40,150,8,36.6515991769697,127.151948127603,52.8460326885467,458.954616215694
250,60,150,8,36.0774638371037,123.587885498285,55.334884314699,493.096726720272
750,60,150,8,35.5494094287122,129.005374636692,54.5827189641092,483.096745913255
