X1,X2,X3,X4,Y1,Y2,Y3,Y4
750,20,150,4,80.8756039514,237.98316748015,62.6818764967361,642.830564362099
1250,20,150,4,82.5666862505113,245.936555400719,62.842377349468,660.795698416923
1750,20,150,4,82.4489020713368,247.852683506159,62.6505595408882,667.900581210732
250,40,150,4,64.8539568995149,191.952913344017,59.8505407184249,580.153464038325
750,40,150,4,67.6883180881592,203.72699858571,60.2162558048196,604.416182343529
1250,40,150,4,69.5733386990531,212.157841279084,60.3803417662165,622.098953932821
1750,40,150,4,70.253432267072,216.116304508828,60.3201362233972,630.886299930007
250,60,150,4,54.1574361096866,163.375072620775,58.3389411408364,555.218352649993
750,60,150,4,56.5251852439077,173.68812397062,58.5871826406131,576.609802284644
1250,60,150,4,58.509342730675,182.173573335502,58.7333199230794,593.038426449961
1750,60,150,4,59.8429273287037,187.699749718969,58.7574928596189,602.366786864069
250,80,150,4,47.009250200383,143.316212514141,57.8824198311864,545.26033593769
750,80,150,4,48.9434491133274,152.056333185055,58.0370040049991,563.504536500239
1250,80,150,4,50.9191171817365,160.166308285223,58.1461045690183,577.873809534413
250,20,300,4,66.5323875114487,195.702156186328,58.6837821681816,565.09041437335
750,20,300,4,69.3573378431828,207.611427958078,58.8888916267447,588.105546874924
1250,20,300,4,71.065283267989,215.769409130518,58.9144530178424,604.728691069902
1750,20,300,4,71.4187522185767,219.068301198463,58.7544553359562,612.75282515376
750,40,300,4,55.6990632161332,172.05792166487,56.5408353748832,549.950245493262
1250,40,300,4,57.5368434149028,180.567818733429,56.5457029065957,565.95859176665
1750,40,300,4,58.6542461069998,185.861446266246,56.4921915729716,575.373829344456
250,60,300,4,42.9818252155515,133.569647635263,55.3235699509183,508.413764316097
750,60,300,4,44.7550874300969,142.544382821388,55.2587155091818,525.858849371604
1250,60,300,4,46.6199795203184,150.954441715708,55.2243584754505,540.296769120832
250,80,300,4,36.7515940673235,115.869675068061,55.3922080083839,505.13607105454
750,80,300,4,38.0555248102216,123.196759687136,55.2394616953503,519.440695397507
1250,80,300,4,39.8414308955549,131.068184582156,55.1525820776067,531.560504545175
1750,80,300,4,41.8668461845806,138.428546857875,55.1417591937338,539.92144797551
250,20,450,4,54.1237045500306,161.996228834142,54.8030817508278,505.770469047866
750,20,450,4,56.2328214907206,171.967743559341,54.6433365810519,523.333237650999
1750,20,450,4,58.5546997445433,184.174678060071,54.3378672332237,545.572323667891
250,40,450,4,41.2338658882474,128.289037699924,52.8602147729631,472.590889079557
750,40,450,4,42.7575318726459,136.792115565584,52.540417309816,487.393443282076
1250,40,450,4,44.3633603619984,144.739476908813,52.3330666677645,500.335662943375
1750,40,450,4,45.8254868653144,151.045662910557,52.2621929088895,509.692284424922
250,60,450,4,31.6657622946476,102.528150716899,52.1542618120667,456.974789211031
750,60,450,4,32.6199590714688,109.371360594104,51.7086885784701,468.722848418933
1250,60,450,4,34.1793654683243,117.068986670789,51.4423360865406,479.849643324473
1750,60,450,4,36.1261621701412,124.573788156782,51.387515315888,488.883306861164
250,80,450,4,26.7620759932993,88.3299153864203,52.8040202936143,461.381504915184
1250,80,450,4,28.6590361677612,100.580867636043,51.9546618489175,478.884532524674
1750,80,450,4,30.8171020946923,108.468034544137,51.8549865511534,486.290743403328
250,20,600,4,41.9882152913085,128.32057554184,51.0536103854818,446.043982551371
750,20,600,4,43.1994192393461,135.672925574678,50.4962505678772,456.844587048943
1250,20,600,4,44.4355056312524,142.440646657709,50.1211448474152,466.954310371757
1750,20,600,4,45.5158516546486,147.683756723902,49.9733198299077,474.994867894785
250,40,600,4,29.9488431881541,96.6848282079751,49.4599584315044,416.854257357965
750,40,600,4,30.5380786690688,102.503393544858,48.7342000901278,424.786649179302
1750,40,600,4,33.4225592022221,116.173027640008,48.1784996500127,442.281402015551
250,60,600,4,21.6758188944548,74.2834532245282,49.2425246887427,407.506931895086
1250,60,600,4,22.7955366168597,84.9080969882279,47.8777615991309,419.459264598194
1750,60,600,4,24.8310971546381,92.7009388935129,47.7474678062534,427.336398059427
250,80,600,4,18.3356203231333,64.2758502339531,50.4537446937911,419.605500286217
750,80,600,4,17.9020913980802,66.9651093882833,49.5561990595788,422.104285892747
1250,80,600,4,18.8178950071192,72.6563341800117,48.9670091823042,426.602629674192
1750,80,600,4,20.9501198864605,80.566472615287,48.7608590924972,432.501469613316
250,20,150,8,55.4822927989938,168.450023658901,59.2757408247772,511.695203808555
750,20,150,8,56.3256550187648,174.294342830343,58.8697762803381,520.616540332512
