X1,X2,X3,X4,Y1,Y2,Y3,Y4
750,20,150,4,87.398786845759,241.219857834277,55.2128747081177,573.251813464774
1250,20,150,4,86.0328542386592,245.694797134573,54.5939632616785,573.466204235008
1750,20,150,4,86.1256464094036,242.845306693854,53.9856350796208,573.673255441228
250,40,150,4,69.0897071832275,201.672454358179,56.1103260959822,573.750478769161
750,40,150,4,67.149757986518,210.954017959403,55.5110297899914,573.971505320957
1250,40,150,4,66.7243600241781,214.923309135154,54.8977349466484,574.185188822954
1750,40,150,4,67.8138068103546,212.882220062517,54.2916663783602,574.391500006172
250,60,150,4,57.9313791105942,177.965765195286,56.3924241236275,574.469452483408
750,60,150,4,56.9106728845114,185.309946226675,55.8089170795714,574.689794550361
1250,60,150,4,57.4456569566121,188.557399145382,55.2082654953052,574.90276087031
1750,60,150,4,59.5282398168841,187.110714501274,54.6112551243263,575.10832227343
250,80,150,4,56.8451667571206,162.392083739691,56.6575175097452,575.186934981512
750,80,150,4,56.7787903869152,167.879227743648,56.0962641815933,575.406582588293
1250,80,150,4,58.2856591529729,170.280860631047,55.5148438732557,575.618821911229
250,20,300,4,79.6045453682277,202.720196445209,54.7348040122288,532.749528192666
750,20,300,4,74.6004095477525,213.983570295634,54.0987098184972,532.967325387606
1250,20,300,4,71.0622680151287,219.780686087476,53.464471225841,533.179656159442
1750,20,300,4,69.0176478611873,219.155963705918,52.8540388809502,533.386491425039
750,40,300,4,51.5300110260034,177.754230095509,54.4053458459713,533.68762099943
1250,40,300,4,48.9126500192802,182.905908134172,53.77660502675,533.899244413857
1750,40,300,4,47.8532412388288,183.226120147069,53.1682241221441,534.105339539288
250,60,300,4,41.7656982350868,141.153789830914,55.336012686942,534.191920003427
750,60,300,4,38.5076068316804,147.928612547804,54.7247574783129,534.408358352555
1250,60,300,4,36.8372174918251,152.145205204015,54.108715198933,534.619264590029
250,80,300,4,37.973510482319,124.101481905726,55.6343182917793,534.913694361262
750,80,300,4,35.6548291286715,128.67590282134,55.0459266459924,535.129438546268
1250,80,300,4,34.9493754301784,131.787784194452,54.4493431057638,535.339617885602
1750,80,300,4,35.8599458076228,132.853067892591,53.8652106477624,535.544203591769
250,20,450,4,75.2799742085353,172.996064496539,53.6268788443394,492.460602481365
750,20,450,4,68.1089895750137,184.205900383048,52.9694892809704,492.674485458
1750,20,450,4,58.2215973053419,193.270147632921,51.7211538519227,493.091356086356
250,40,450,4,48.6562491625097,134.726825391354,53.9299508555711,493.182143413488
750,40,450,4,42.3032994007891,143.479750703755,53.2811840760219,493.395351881877
1250,40,450,4,37.5000685138038,149.870014073226,52.643839611074,493.604905268716
1750,40,450,4,34.2851776289239,152.848247622756,52.0399736368432,493.810774872653
250,60,450,4,32.0253558883002,104.585033250267,54.2513285871891,493.905980368701
750,60,450,4,26.5461105660643,110.698394441531,53.6187641563869,494.118504617176
1250,60,450,4,22.6737284628136,115.975486793043,52.9940271990527,494.327340864987
1750,60,450,4,20.4387044139807,119.520100141244,52.398736051384,494.532460508905
250,80,450,4,25.5404163971114,86.790489318006,54.5799254141645,494.632014020659
1250,80,450,4,18.0658248731625,94.3810974268701,53.365311102408,495.051953914979
1750,80,450,4,16.8111121380223,97.915764961634,52.7850574047138,495.256313964147
250,20,600,4,77.2595047636335,144.90139364997,52.5356222671398,452.16886778359
750,20,600,4,67.9616898585579,155.777831979889,51.8644004155207,452.378826633979
1250,20,600,4,60.1242336149843,164.097395871215,51.2205296379333,452.587007777166
1750,20,600,4,53.812323404273,168.556238937635,50.6262930494025,452.793382699433
250,40,600,4,48.0428634815515,104.361070943666,52.840386984299,452.890946505045
750,40,600,4,39.5307068850621,112.612156468605,52.1775587138645,453.100230847059
1750,40,600,4,27.2086868374391,125.70672694328,50.9460695659614,453.513339201023
250,60,600,4,28.7760603131921,73.0499433897262,53.176019204555,453.617165590454
1250,60,600,4,15.0594865958471,84.7725834383732,51.9028886968977,454.032522527897
1750,60,600,4,10.6703846633461,90.8669698777736,51.3183920262322,454.237407178929
250,80,600,4,19.6352557278199,55.3471086517546,53.5309374165399,454.347425385941
750,80,600,4,12.8721219822333,58.1675829582476,52.907553728141,454.555332210367
1250,80,600,4,7.76320678602159,62.9486894425832,52.3003736048583,454.761362246362
1750,80,600,4,4.34987874262041,68.8714073117798,51.7304059171067,454.96548727517
250,20,150,8,53.6993990105489,174.908075614536,56.2187597521691,482.951321818244
750,20,150,8,53.8389980755988,180.244854415925,55.5934798229894,483.159636798768
1250,20,150,8,55.5681949381441,181.46821291751,54.9523790678716,483.364764953932
1750,20,150,8,58.8684154897148,178.264408563092,54.317648511463,483.566678189022
