X1,X2,X3,X4,Y1,Y2,Y3,Y4
750,20,150,4,71.3200819573401,238.255979193917,60.08118670302,574.682361297944
1250,20,150,4,71.9007803744802,243.627568838769,59.6018694080796,588.964979643411
1750,20,150,4,72.4814787916203,248.99915848362,59.1225521131392,603.247597988878
250,40,150,4,60.9210530327722,205.816505257964,59.9586350288037,564.221104373812
750,40,150,4,61.5017514499123,211.188094902815,59.4793177338633,578.503722719279
1250,40,150,4,62.0824498670525,216.559684547666,59.0000004389229,592.786341064747
1750,40,150,4,62.6631482841926,221.931274192518,58.5206831439825,607.068959410214
250,60,150,4,51.1027225253444,178.748620966861,59.3567660596469,568.042465795147
750,60,150,4,51.6834209424845,184.120210611712,58.8774487647065,582.325084140615
1250,60,150,4,52.2641193596247,189.491800256564,58.3981314697661,596.607702486082
1750,60,150,4,52.8448177767649,194.863389901415,57.9188141748257,610.89032083155
250,80,150,4,41.2843920179167,151.680736675759,58.7548970904902,571.863827216483
750,80,150,4,41.8650904350568,157.05232632061,58.2755797955498,586.14644556195
1250,80,150,4,42.445788852197,162.423915965461,57.7962625006094,600.429063907418
250,20,300,4,61.1402542179745,202.353663236615,56.0799284393073,491.648608989899
750,20,300,4,61.7209526351147,207.725252881466,55.6006111443669,505.931227335367
1250,20,300,4,62.3016510522549,213.096842526318,55.1212938494265,520.213845680834
1750,20,300,4,62.882349469395,218.468432171169,54.6419765544861,534.496464026302
750,40,300,4,51.9026221276869,180.657368590364,54.9987421752102,509.752588756702
1250,40,300,4,52.4833205448271,186.028958235215,54.5194248802698,524.03520710217
1750,40,300,4,53.0640189619673,191.400547880067,54.0401075853294,538.317825447637
250,60,300,4,41.5035932031191,148.21789465441,54.8761905009938,499.291331832571
750,60,300,4,42.0842916202592,153.589484299261,54.3968732060534,513.573950178038
1250,60,300,4,42.6649900373993,158.961073944113,53.917555911113,527.856568523506
250,80,300,4,31.6852626956913,121.150010363307,54.2743215318371,503.112693253906
750,80,300,4,32.2659611128314,126.521600008159,53.7950042368967,517.395311599374
1250,80,300,4,32.8466595299716,131.89318965301,53.3156869419563,531.677929944841
1750,80,300,4,33.4273579471117,137.264779297862,52.8363696470159,545.960548290309
250,20,450,4,51.5411248957492,171.822936924164,51.5993528806542,422.897475027323
750,20,450,4,52.1218233128893,177.194526569015,51.1200355857138,437.18009337279
1750,20,450,4,53.2832201471696,187.937705858718,50.161400995833,465.745330063725
250,40,450,4,41.7227943883214,144.755052633061,50.9974839114975,426.718836448659
750,40,450,4,42.3034928054616,150.126642277913,50.5181666165571,441.001454794126
1250,40,450,4,42.8841912226017,155.498231922764,50.0388493216166,455.284073139593
1750,40,450,4,43.4648896397419,160.869821567615,49.5595320266762,469.566691485061
250,60,450,4,31.9044638808937,117.687168341959,50.3956149423407,430.540197869994
750,60,450,4,32.4851622980338,123.05875798681,49.9162976474003,444.822816215462
1250,60,450,4,33.065860715174,128.430347631662,49.4369803524599,459.105434560929
1750,60,450,4,33.6465591323141,133.801937276513,48.9576630575195,473.388052906396
250,80,450,4,22.0861333734659,90.6192840508562,49.793745973184,434.36155929133
1250,80,450,4,23.2475302077462,101.362463340559,48.8351113833032,462.926795982265
1750,80,450,4,23.8282286248864,106.73405298541,48.3557940883628,477.209414327732
250,20,600,4,41.9419955735238,141.292210611713,47.1187773220011,354.146341064746
750,20,600,4,42.522693990664,146.663800256564,46.6394600270607,368.428959410214
1250,20,600,4,43.1033924078041,152.035389901415,46.1601427321203,382.711577755681
1750,20,600,4,43.6840908249443,157.406979546267,45.6808254371799,396.994196101149
250,40,600,4,32.1236650660961,114.22432632061,46.5169083528443,357.967702486082
750,40,600,4,32.7043634832362,119.595915965461,46.0375910579039,372.250320831549
1750,40,600,4,33.8657603175165,130.339095255164,45.0789564680231,400.815557522484
250,60,600,4,22.3053345586683,87.1564420295076,45.9150393836876,361.789063907418
1250,60,600,4,23.4667313929486,97.8996213192103,44.9564047938068,390.354300598352
1750,60,600,4,24.0474298100888,103.271210964062,44.4770874988664,404.63691894382
250,80,600,4,12.4870040512406,60.088557738405,45.3131704145309,365.610425328753
750,80,600,4,13.0677024683807,65.4601473832564,44.8338531195905,379.893043674221
1250,80,600,4,13.6484008855209,70.8317370281078,44.3545358246501,394.175662019688
1750,80,600,4,14.229099302661,76.2033266729592,43.8752185297097,408.458280365156
250,20,150,8,53.7906976414756,171.913733649391,61.4568380592625,481.184937281185
750,20,150,8,54.3713960586157,177.285323294243,60.9775207643221,495.467555626652
1250,20,150,8,54.9520944757559,182.656912939094,60.4982034693817,509.75017397212
1750,20,150,8,55.532792892896,188.028502583945,60.0188861744413,524.032792317587
250,40,150,8,43.9723671340478,144.845849358289,60.8549690901058,485.006298702521
1250,40,150,8,45.1337639683281,155.589028647992,59.896334500225,513.571535393455
1750,40,150,8,45.7144623854683,160.960618292843,59.4170172052846,527.854153738923
250,60,150,8,34.1540366266201,117.777965067186,60.253100120949,488.827660123856
750,60,150,8,34.7347350437602,123.149554712038,59.7737828260086,503.110278469324
1750,60,150,8,35.8961318780405,133.89273400174,58.8151482361278,531.675515160259
250,80,150,8,24.3357061191923,90.7100807760837,59.6512311517923,492.649021545192
750,80,150,8,24.9164045363325,96.0816704209351,59.1719138568519,506.931639890659
1250,80,150,8,25.4971029534726,101.453260065787,58.6925965619115,521.214258236127
1750,80,150,8,26.0778013706128,106.824849710638,58.2132792669711,535.496876581594
250,20,300,8,44.1915683192502,141.38300733694,56.9762625006094,412.433803318609
1250,20,300,8,45.3529651535305,152.126186626643,56.0176279107286,440.999040009543
1750,20,300,8,45.9336635706707,157.497776271494,55.5383106157882,455.281658355011
250,40,300,8,34.3732378118225,114.315123045837,56.3743935314527,416.255164739944
750,40,300,8,34.9539362289626,119.686712690689,55.8950762365123,430.537783085412
1250,40,300,8,35.5346346461028,125.05830233554,55.4157589415719,444.820401430879
1750,40,300,8,36.1153330632429,130.429891980392,54.9364416466315,459.103019776346
250,60,300,8,24.5549073043947,87.247238754735,55.7725245622959,420.07652616128
750,60,300,8,25.1356057215349,92.6188283995864,55.2932072673555,434.359144506747
1250,60,300,8,25.716304138675,97.9904180444378,54.8138899724151,448.641762852215
1750,60,300,8,26.2970025558152,103.362007689289,54.3345726774747,462.924381197682
250,80,300,8,14.736576796967,60.1793544636324,55.1706555931392,423.897887582616
750,80,300,8,15.3172752141071,65.5509441084839,54.6913382981988,438.180505928083
1750,80,300,8,16.4786720483874,76.2941233981867,53.732703708318,466.745742619018
250,20,450,8,34.5924389970249,110.852281024489,52.4956869419563,343.682669356032
750,20,450,8,35.173137414165,116.22387066934,52.0163696470159,357.965287701499
1250,20,450,8,35.7538358313052,121.595460314192,51.5370523520755,372.247906046967
1750,20,450,8,36.3345342484453,126.967049959043,51.0577350571351,386.530524392434
250,40,450,8,24.7741084895971,83.7843967333863,51.8938179727995,347.504030777368
750,40,450,8,25.3548069067373,89.1559863782377,51.4145006778592,361.786649122835
1250,40,450,8,25.9355053238774,94.5275760230891,50.9351833829187,376.069267468302
750,60,450,8,15.5364763993095,62.0881020871352,50.8126317087024,365.608010544171
1250,60,450,8,16.1171748164497,67.4596917319866,50.333314413762,379.890628889638
1750,60,450,8,16.6978732335898,72.831281376838,49.8539971188216,394.173247235105
250,80,450,8,5.13744747474161,29.6486281511813,50.6900800344861,355.146753620039
750,80,450,8,5.71814589188174,35.0202177960326,50.2107627395457,369.429371965506
1250,80,450,8,6.29884430902192,40.3918074408841,49.7314454446053,383.711990310974
1750,80,450,8,6.87954272616207,45.7633970857355,49.2521281496649,397.994608656441
250,20,600,8,24.9933096747995,80.3215547120376,48.0151113833032,274.931535393455
750,20,600,8,25.5740080919396,85.693144356889,47.5357940883628,289.214153738923
1250,20,600,8,26.1547065090798,91.0647340017404,47.0564767934224,303.49677208439
250,40,600,8,15.1749791673717,53.2536704209351,47.4132424141464,278.752896814791
750,40,600,8,15.7556775845119,58.6252600657865,46.933925119206,293.035515160258
1250,40,600,8,16.3363760016521,63.9968497106379,46.4546078242656,307.318133505726
1750,40,600,8,16.9170744187922,69.3684393554893,45.9752905293252,321.600751851193
250,60,600,8,5.35664865994401,26.1857861298326,46.8113734449897,282.574258236127
750,60,600,8,5.93734707708413,31.5573757746839,46.3320561500493,296.856876581594
1250,60,600,8,6.51804549422429,36.9289654195354,45.8527388551089,311.139494927061
1750,60,600,8,7.09874391136444,42.3005550643867,45.3734215601685,325.422113272529
750,80,600,8,-3.88098343034362,4.48949148358147,45.7301871808926,300.67823800293
1250,80,600,8,-3.30028501320346,9.86108112843289,45.2508698859522,314.960856348397
1750,80,600,8,-2.71958659606332,15.2326707732843,44.7715525910118,329.243474693864
