X1,X2,X3,X4,Y1,Y2,Y3,Y4
750,20,150,4,64.7898569643032,237.076511055608,57.1887528366788,565.811489828798
1250,20,150,4,64.5438811356066,244.124349328881,57.3740177022656,573.693203153385
1750,20,150,4,64.29790530691,251.172187602154,57.5592825678523,581.574916477973
250,40,150,4,57.4870583513766,204.351998903122,56.6765203096761,560.564262553116
750,40,150,4,57.2410825226801,211.399837176395,56.8617851752629,568.445975877703
1250,40,150,4,56.9951066939835,218.447675449669,57.0470500408496,576.327689202291
1750,40,150,4,56.7491308652869,225.495513722942,57.2323149064363,584.209402526878
250,60,150,4,49.9382839097535,178.675325023907,56.3495526482602,563.198748602021
750,60,150,4,49.6923080810569,185.723163297182,56.5348175138469,571.080461926609
1250,60,150,4,49.4463322523603,192.771001570457,56.7200823794336,578.962175251196
1750,60,150,4,49.2003564236637,199.81883984373,56.9053472450204,586.843888575784
250,80,150,4,42.3895094681304,152.998651144698,56.0225849868442,565.833234650927
750,80,150,4,42.1435336394338,160.04648941797,56.207849852431,573.714947975514
1250,80,150,4,41.8975578107372,167.094327691245,56.3931147180177,581.596661300102
250,20,300,4,57.2410825226801,200.392235729231,54.9941225940314,497.058988197505
750,20,300,4,56.9951066939835,207.440074002505,55.1793874596181,504.940701522093
1250,20,300,4,56.7491308652869,214.48791227578,55.3646523252048,512.82241484668
1750,20,300,4,56.5031550365903,221.535750549053,55.5499171907915,520.704128171268
750,40,300,4,49.4463322523603,181.763400123293,54.8524197982021,507.575187570998
1250,40,300,4,49.2003564236637,188.811238396568,55.0376846637889,515.456900895586
1750,40,300,4,48.9543805949672,195.859076669841,55.2229495293756,523.338614220173
250,60,300,4,42.1435336394338,149.038887970808,54.3401872711994,502.327960295316
750,60,300,4,41.8975578107372,156.086726244081,54.5254521367862,510.209673619904
1250,60,300,4,41.6515819820406,163.134564517355,54.7107170023729,518.091386944491
250,80,300,4,34.5947591978107,123.362214091596,54.0132196097835,504.962446344222
750,80,300,4,34.3487833691141,130.410052364869,54.1984844753702,512.844159668809
1250,80,300,4,34.1028075404175,137.457890638143,54.3837493409569,520.725872993397
1750,80,300,4,33.8568317117209,144.505728911417,54.5690142065437,528.607586317984
250,20,450,4,49.4463322523603,170.75579867613,52.9847572169706,436.1881998908
750,20,450,4,49.2003564236637,177.803636949404,53.1700220825573,444.069913215388
1750,20,450,4,48.7084047662706,191.899313495951,53.5405518137308,459.833339864563
250,40,450,4,41.8975578107372,145.079124796918,52.6577895555546,438.822685939706
750,40,450,4,41.6515819820406,152.126963070192,52.8430544211414,446.704399264293
1250,40,450,4,41.405606153344,159.174801343466,53.0283192867281,454.586112588881
1750,40,450,4,41.1596303246474,166.22263961674,53.2135841523148,462.467825913468
250,60,450,4,34.3487833691141,119.402450917706,52.3308218941387,441.457171988611
750,60,450,4,34.1028075404175,126.45028919098,52.5160867597254,449.338885313199
1250,60,450,4,33.8568317117209,133.498127464253,52.7013516253121,457.220598637786
1750,60,450,4,33.6108558830243,140.545965737527,52.8866164908989,465.102311962374
250,80,450,4,26.800008927491,93.7257770384934,52.0038542327227,444.091658037517
1250,80,450,4,26.3080572700978,107.821453585041,52.3743839638962,459.855084686692
1750,80,450,4,26.0620814414012,114.869291858316,52.5596488294829,467.736798011279
