X1,X2,X3,X4,Y1,Y2,Y3,Y4
750,20,150,4,74.3778580461992,242.678871647227,57.7238804916176,540.264474573301
1250,20,150,4,70.2632103500061,249.049200283402,57.9061677304616,543.122766459896
1750,20,150,4,65.8894370448215,252.064256841326,58.1677392684914,565.481677865999
250,40,150,4,64.1825172185779,201.288323448833,56.3982063629042,540.564258873298
750,40,150,4,62.4380305314988,210.202432996412,56.657998605006,530.099482871261
1250,40,150,4,60.4344182354281,215.76127046574,56.9970751462937,536.387224046276
1750,40,150,4,58.1716803303658,217.964835856817,57.4154359867673,564.748922451123
250,60,150,4,53.5855739286247,176.778071075308,55.3500774933573,548.016849727803
750,60,150,4,53.952122641668,184.88068945604,55.7666590379027,535.622605958538
1250,60,150,4,54.0595457457197,189.628035758522,56.2625248816341,542.554217076647
1750,60,150,4,53.9078432407798,191.020109982752,56.8376750245514,574.133123134909
250,80,150,4,46.4425502635412,159.42251381223,54.4764909433187,576.3831231894
750,80,150,4,48.9201343767069,166.713641026114,55.0498617903079,559.273832307579
1250,80,150,4,51.1385928808809,170.649496161749,55.702516936483,564.063734023455
250,20,300,4,66.2691525499287,202.27422936415,55.9454953545774,507.121058652401
750,20,300,4,62.1669791372769,211.713475897751,56.0165542434071,503.977840321189
1250,20,300,4,57.8056801156335,217.797450353101,56.1668974314227,509.278880254342
1750,20,300,4,53.1852554849985,220.5261527302,56.3965249186242,528.34561850464
750,40,300,4,49.4292724749897,177.494911713658,55.1506657921331,491.274293611362
1250,40,300,4,47.1790088534687,182.767395002162,55.4577982825924,500.349805612359
1750,40,300,4,44.669619622956,184.684606212414,55.8442150722376,525.764353640824
250,60,300,4,40.0255880499792,142.614778440104,54.0746821666503,498.735801383509
750,60,300,4,40.1454854375722,150.431042640011,54.4593196603674,495.209272422015
1250,60,300,4,40.0062572161735,154.892034761666,54.9232414532704,505.27367714553
250,80,300,4,32.0846852373089,123.517095643748,53.4010890519493,526.119318520222
750,80,300,4,34.3156180250242,130.521868676807,53.9425158481101,518.222765225597
1250,80,300,4,36.2874252037479,134.171369631616,54.5632269434569,526.490483326304
1750,80,300,4,38.0001067734799,134.465598508174,55.2632223379895,556.243912875122
250,20,450,4,58.249776184366,175.161862926375,54.1949649734731,462.920177148839
750,20,450,4,53.9009514462639,184.314755279151,54.2340798114744,462.587979074719
1750,20,450,4,44.4259251430847,192.554723749949,54.5501623850346,475.37303416526
250,40,450,4,42.6031549743696,140.012664375852,53.3722806550929,446.588569633191
750,40,450,4,40.3653656363899,148.354065561781,53.5681847955379,447.802528696017
1250,40,450,4,37.8684506894185,153.340194669459,53.8433732351688,454.299162531166
1750,40,450,4,35.1124101334554,154.971051698886,54.1978459739856,471.399911191417
250,60,450,4,30.4104533892429,112.018160935774,52.7241386562211,450.631477714513
750,60,450,4,30.2836994513855,119.548070954856,53.0768320991098,450.606014568959
1250,60,450,4,29.8978199045365,123.722708895686,53.5088098411845,458.43656390605
1750,60,450,4,29.2528147486958,124.542074758267,54.020071882445,479.444565778566
250,80,450,4,21.6716714289857,91.1783526061401,52.2505389768577,477.488889865255
1250,80,450,4,25.381108744524,101.259918232359,53.3487887667085,479.817310659701
1750,80,450,4,26.8471389888057,101.267792928092,54.0168401104127,501.946986399154
250,20,600,4,54.1752510367125,151.616171619475,52.3692864086464,407.765142823522
750,20,600,4,49.57977497316,160.482709791425,52.3764571958193,404.877316014664
1250,20,600,4,44.7251733006159,165.993975885126,52.4629122821781,398.963905065441
1750,20,600,4,39.6114460190801,168.149969900574,52.6286516677228,395.346350028634
250,40,600,4,37.7307506791293,114.724847535675,51.7465955256039,389.463260198487
750,40,600,4,35.2463100156992,122.779894540779,51.9105556152205,388.466613305999
1750,40,600,4,29.5000518618641,128.824172316234,52.4763286920114,390.438020283676
250,60,600,4,24.7401699464158,84.9882185623204,51.2984469620697,392.486303901587
1250,60,600,4,23.7342338108086,96.1200581605821,52.0192300453762,390.825302538979
1750,60,600,4,22.8425773295176,96.6530698423375,52.4985480358083,398.497878830874
250,80,600,4,15.2035088385718,62.4062846994086,51.0248407180438,419.27426240527
750,80,600,4,16.9411389753864,68.8383493708178,51.5023794125479,413.703237309543
1250,80,600,4,18.4196435032094,71.915141963977,52.0592024062378,412.826641204419
1750,80,600,4,19.6390224220407,71.6366624788853,52.6953096991136,421.965914142676
250,20,150,8,54.6336449144751,167.474140318654,57.1052250080319,512.055628685385
750,20,150,8,52.3231180797375,176.862720895138,56.8658073785719,503.76981821239
1250,20,150,8,49.7534656360082,182.896029393371,56.7056740482978,488.925429034344
1750,20,150,8,46.9246875832872,185.574065813353,56.6248250172095,472.843901204028
250,40,150,8,42.373880180297,139.049180379029,56.4868129256325,497.151199690927
1250,40,150,8,41.7157717020748,152.848087120051,56.4008405707857,481.507143074157
1750,40,150,8,40.9980290494762,154.714632373185,56.4767808421412,473.02869332646
250,60,150,8,33.5680350709885,117.778915549847,56.0429431627414,478.127587912717
750,60,150,8,35.4795790364956,125.544513792637,56.1171041381688,471.969003418344
1750,60,150,8,38.5252901405348,131.009894043464,56.5032789865813,460.73756462916
250,80,150,8,28.2161095865497,103.663345831111,55.7736157193587,457.424781823206
750,80,150,8,32.2386889521791,110.617452907053,56.0045659972298,448.151441300154
1250,80,150,8,36.0021427088169,114.216287904745,56.3148005742868,440.039535203018
1750,80,150,8,39.5064708564631,114.459850824185,56.7043194505297,438.41050358458
250,20,300,8,46.3390028396111,137.350287442432,55.846231458,443.499186726598
1250,20,300,8,40.9655209102434,152.199468155498,55.3827923966091,441.704998382842
1750,20,300,8,37.8900915320721,154.591150394656,55.2699993146924,427.689094402621
250,40,300,8,33.2813589578462,107.18320196953,55.4278128109382,437.701170149042
750,40,300,8,32.8352161977806,115.473937198341,55.3132404330934,445.752251372269
1250,40,300,8,32.1299478287233,120.409400348901,55.2779523544346,444.083170398404
1750,40,300,8,31.1655538506744,121.989591421211,55.3219485749617,438.015367280226
250,60,300,8,23.6776347009509,84.170811607071,55.1839364833847,428.734381518898
750,60,300,8,25.3425273410076,91.6500556690351,55.2261534079837,436.801308838198
1250,60,300,8,26.7482943720727,95.7740276527491,55.3476546317686,437.721411670727
1750,60,300,8,27.8949357941462,96.542727558212,55.5484401547394,436.816130069265
250,80,300,8,17.5278300689252,68.3131163550574,55.1146024753395,419.038809308617
750,80,300,8,21.3037581091043,74.9808692501741,55.3136087023823,424.336003378661
1750,80,300,8,28.0782373624876,78.2505588056571,55.9494740540254,426.531371242186
250,20,450,8,41.9892119826563,110.793109697086,54.5120897242459,384.653858568962
750,20,450,8,39.1853824970179,119.60898191192,54.2087839931291,398.072331613785
1250,20,450,8,36.1224274023879,125.069582048502,53.9847625611981,393.462383548828
1750,20,450,8,32.8003466987663,127.174910106833,53.8400254284531,376.145454426872
250,40,450,8,28.1336889533046,78.8838986909061,54.2936645125216,388.41890574722
750,40,450,8,27.4408948677886,86.8882797388924,54.1471480838485,404.983827012865
1250,40,450,8,26.488975173281,91.5373887086276,54.0799159543613,406.093664879053
750,60,450,8,19.1503268634289,61.322272676309,54.2600544940763,406.891381745196
1250,60,450,8,20.3094425690436,65.1598904791983,54.3496116670328,410.935426197202
1750,60,450,8,21.2094326656667,65.6422362038355,54.5184531391752,407.419165012852
250,80,450,8,10.78440176921,36.5295620098791,54.3804410475981,391.733904611915
750,80,450,8,14.3136784839388,42.9109607241708,54.5475032238125,406.234984283225
1250,80,450,8,17.5838295896759,45.9370873602128,54.7938496992127,410.427655975723
1750,80,450,8,20.5948550864213,45.6079419180037,55.1194804737988,409.633359742188
250,20,600,8,41.5842723436107,87.8026070826156,53.1027998067694,324.302069393249
750,20,600,8,38.533791532522,96.3321251166229,52.7675500248242,340.522710709235
1250,20,600,8,35.2241851124416,101.506371072381,52.5115845420649,332.980009713076
250,40,600,8,26.9308701666722,54.1512705431578,53.0843680303828,338.086831666233
750,40,600,8,25.9914247557058,61.8692974103187,52.9059075508813,357.798943982466
1250,40,600,8,24.7928537357478,66.2320521992296,52.8067313705657,356.321051696876
1750,40,600,8,23.3351571067982,67.2395349098897,52.786839489436,338.974594862243
250,60,600,8,15.7313876146033,27.6546291141452,53.2404785735044,350.603643348959
750,60,600,8,16.9029776037593,34.5611648144587,53.2188073964466,371.021647320111
1250,60,600,8,17.8154419839237,38.112428436522,53.2764205185748,372.822984399763
1750,60,600,8,18.4687807550964,38.3084199803347,53.4133179398888,361.329094640695
750,80,600,8,11.2684500766824,14.407727329043,53.7062495615204,382.630809194619
1250,80,600,8,14.2919498569691,17.1474997842594,53.9206519860922,384.925796294187
1750,80,600,8,17.0563240282642,16.5320001612258,54.21433870985,376.498894265357
