X1,X2,X3,X4,Y1,Y2,Y3,Y4
750,20,150,4,89.1331641160852,245.10851623089,56.6499580332354,575.691696085852
1250,20,150,4,88.0772041931737,247.508071380354,56.9114077985303,590.24799230596
1750,20,150,4,87.5912288748872,242.59906199584,57.1710823179431,584.005736697958
250,40,150,4,70.7082781832497,204.916265171896,56.1696833940808,534.397825132838
750,40,150,4,70.4377915889494,212.321479463254,56.4332907987145,566.716778826466
1250,40,150,4,71.4291900505095,214.025356197042,56.6966834286433,589.533188729068
1750,40,150,4,73.5342090744692,209.670285923951,56.9586346556944,593.29105466411
250,60,150,4,56.9403931767414,181.225855382724,55.9504338487215,525.217223869517
750,60,150,4,58.2987592989613,186.780063957994,56.2152314494984,558.450732400452
1250,60,150,4,61.4843195678391,187.729426915802,56.4801562846885,586.982947675205
1750,60,150,4,66.0885844452325,183.810409236177,56.743974595824,599.010788870649
250,80,150,4,50.8849888987828,167.801543926258,55.7312240746261,526.149333457139
750,80,150,4,54.0476517235948,171.746150353414,55.9967965520807,558.00975607768
1250,80,150,4,59.3181288708541,171.970757595366,56.262835802082,586.857935779688
250,20,300,4,77.1824808704921,208.469726486289,54.9242233716765,507.898814932489
750,20,300,4,74.2786522333876,217.878615388462,55.1845308026214,535.692540386038
1250,20,300,4,72.2709345360999,221.322683623378,55.446555819764,555.305982605695
1750,20,300,4,71.3714720273187,218.224806211208,55.7090781558445,557.569982686627
750,40,300,4,53.5148965310614,179.015811587256,54.9676343787551,517.060233567771
1250,40,300,4,53.3637135568079,181.578717307872,55.2316037129909,544.346146796957
1750,40,300,4,54.9555084199318,179.101591000897,55.4964045764799,558.02573263648
250,60,300,4,40.4344491890701,144.151258478088,54.4885210221846,485.808866664738
750,60,300,4,39.9679620760051,149.014283238414,54.7516234163679,513.62173408176
1250,60,300,4,41.8678241954038,150.581931541053,55.0171255035387,543.588591698922
250,80,300,4,33.893888684338,128.793936099583,54.2736213586067,504.592452029171
750,80,300,4,35.1285578105873,131.684813031561,54.5375049534553,530.41424307251
1250,80,300,4,39.0349604472171,132.259987885529,54.8041210957716,556.650623426853
